team_id,team,g,mp,fg,fga,fg_percentage,threeP,threePA,threeP_percentage,twoP,twoPA,twoP_percentage,ft,fta,ft_percentage,orb,drb,trb,ast,stl,blk,tov,pf,pts,year,playoffs,playoffs_s
1610612755,Philadelphia 76ers,82,240,37.3,84.1,0.444,6.3,17.5,0.36,31.0,66.5,0.466,12.2,16.8,0.729,10.9,30.4,41.3,22.8,7.4,4.7,13.0,18.4,93.2,2013,N,N
1610612741,Chicago Bulls,82,241,35.7,81.7,0.437,5.4,15.4,0.353,30.2,66.3,0.456,16.4,21.2,0.773,12.5,30.7,43.2,23.0,7.2,5.1,14.3,19.7,93.2,2013,Y,N
1610612764,Washington Wizards,82,242,35.5,81.6,0.435,6.6,18.2,0.365,28.8,63.4,0.455,15.6,21.3,0.733,10.8,32.3,43.2,21.6,7.3,4.6,15.1,20.5,93.2,2013,N,N
1610612743,Denver Nuggets,6,240,37.2,84.8,0.438,7.0,22.5,0.311,30.2,62.3,0.484,21.7,29.7,0.73,11.8,26.8,38.7,21.2,9.0,2.8,14.5,23.2,103.0,2013,Y,Y
1610612744,Golden State Warriors,12,246,39.0,84.4,0.462,8.7,22.3,0.388,30.3,62.1,0.489,16.0,21.8,0.736,11.5,34.6,46.1,21.7,6.4,4.9,16.5,23.8,102.7,2013,Y,Y
1610612759,San Antonio Spurs,21,247,38.0,82.2,0.463,7.9,20.8,0.378,30.2,61.4,0.492,16.4,21.5,0.763,9.7,32.9,42.6,21.9,7.9,5.0,12.9,19.1,100.3,2013,Y,Y
1610612745,Houston Rockets,6,240,34.3,81.0,0.424,11.7,33.7,0.347,22.7,47.3,0.479,19.7,27.7,0.711,10.8,32.7,43.5,18.0,5.8,5.5,15.8,23.2,100.0,2013,Y,Y
1610612751,Brooklyn Nets,7,250,37.0,83.7,0.442,6.1,19.4,0.316,30.9,64.3,0.48,19.3,25.4,0.758,11.7,30.4,42.1,19.9,6.3,5.6,11.6,19.9,99.4,2013,Y,Y
1610612760,Oklahoma City Thunder,11,242,34.8,81.6,0.427,8.6,24.7,0.349,26.2,56.9,0.46,20.2,24.1,0.838,9.8,33.1,42.9,18.1,6.0,7.0,13.6,24.9,98.5,2013,Y,Y
1610612748,Miami Heat,23,242,35.8,76.6,0.468,7.7,20.2,0.381,28.1,56.4,0.499,17.8,23.2,0.766,9.7,28.4,38.1,20.6,8.3,5.4,13.1,22.2,97.1,2013,Y,Y
1610612746,Los Angeles Clippers,6,240,35.2,75.3,0.467,5.8,19.2,0.304,29.3,56.2,0.522,18.5,23.7,0.782,8.8,28.3,37.2,18.0,5.2,5.7,13.3,27.8,94.7,2013,Y,Y
1610612763,Memphis Grizzlies,15,245,34.1,81.5,0.418,4.8,14.8,0.324,29.3,66.7,0.439,21.7,29.1,0.748,11.7,30.0,41.7,19.3,7.3,4.6,10.7,22.1,94.7,2013,Y,Y
1610612741,Chicago Bulls,12,246,35.0,79.9,0.438,5.4,17.0,0.319,29.6,62.9,0.47,16.5,22.9,0.72,11.8,29.0,40.8,19.5,6.4,4.6,14.3,22.4,91.9,2013,Y,Y
1610612754,Indiana Pacers,19,241,32.2,74.4,0.433,6.3,19.2,0.327,25.9,55.2,0.47,21.1,28.5,0.74,12.7,32.9,45.6,17.5,5.4,4.5,16.4,22.4,91.8,2013,Y,Y
1610612737,Atlanta Hawks,6,240,32.7,77.3,0.422,6.2,18.7,0.33,26.5,58.7,0.452,17.8,26.2,0.682,8.3,30.0,38.3,19.2,7.3,3.8,12.2,24.2,89.3,2013,Y,Y
1610612752,New York Knicks,12,242,33.3,81.0,0.41,8.0,23.3,0.343,25.3,57.7,0.438,14.1,18.0,0.782,10.7,28.8,39.5,15.1,8.8,4.3,11.6,23.8,88.6,2013,Y,Y
1610612747,Los Angeles Lakers,4,240,34.5,78.0,0.442,5.0,18.5,0.27,29.5,59.5,0.496,11.3,18.5,0.608,8.5,31.5,40.0,18.5,5.8,5.3,16.5,17.5,85.3,2013,Y,Y
1610612749,Milwaukee Bucks,4,240,33.3,76.8,0.433,6.0,23.0,0.261,27.3,53.8,0.507,12.8,20.3,0.63,8.8,26.0,34.8,19.8,10.0,2.5,16.3,19.8,85.3,2013,Y,Y
1610612738,Boston Celtics,6,244,28.5,69.0,0.413,6.8,20.7,0.331,21.7,48.3,0.448,18.5,21.5,0.86,5.2,33.8,39.0,16.8,5.5,3.0,17.3,18.8,82.3,2013,Y,Y
1610612746,Los Angeles Clippers,82,240,39.1,82.5,0.474,8.5,24.0,0.352,30.7,58.5,0.525,21.2,29.1,0.73,10.5,32.5,43.0,24.6,8.6,4.8,13.9,21.5,107.9,2014,Y,N
1610612745,Houston Rockets,82,241,38.0,80.5,0.472,9.5,26.6,0.358,28.5,54.0,0.529,22.1,31.1,0.712,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7,2014,Y,N
1610612750,Minnesota Timberwolves,82,242,38.9,87.5,0.444,7.3,21.4,0.341,31.6,66.1,0.478,21.8,28.1,0.778,12.5,32.2,44.7,23.9,8.8,3.6,13.9,18.3,106.9,2014,N,N
1610612757,Portland Trail Blazers,82,242,39.1,87.0,0.45,9.4,25.3,0.372,29.7,61.7,0.481,19.1,23.5,0.815,12.5,34.0,46.4,23.2,5.5,4.7,13.7,19.2,106.7,2014,Y,N
1610612760,Oklahoma City Thunder,82,241,39.0,82.7,0.471,8.1,22.4,0.361,30.9,60.3,0.512,20.2,25.0,0.806,10.8,33.9,44.7,21.9,8.3,6.1,15.3,22.7,106.2,2014,Y,N
1610612759,San Antonio Spurs,82,240,40.6,83.5,0.486,8.5,21.4,0.397,32.0,62.0,0.517,15.7,20.0,0.785,9.3,34.0,43.3,25.2,7.4,5.1,14.4,18.2,105.4,2014,Y,N
1610612756,Phoenix Suns,82,240,38.7,83.5,0.463,9.3,25.1,0.372,29.4,58.4,0.503,18.5,24.4,0.758,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,105.2,2014,N,N
1610612742,Dallas Mavericks,82,241,39.6,83.6,0.474,8.8,22.9,0.384,30.8,60.7,0.508,16.8,21.1,0.795,10.2,30.7,40.9,23.6,8.6,4.3,13.5,20.0,104.8,2014,Y,N
1610612743,Denver Nuggets,82,240,38.4,85.9,0.447,8.6,23.9,0.358,29.8,62.0,0.481,19.1,26.3,0.726,12.3,33.1,45.4,22.4,7.5,5.6,15.9,23.0,104.4,2014,N,N
1610612744,Golden State Warriors,82,241,39.5,85.4,0.462,9.4,24.8,0.38,30.0,60.6,0.496,15.9,21.1,0.753,10.9,34.4,45.3,23.3,7.8,5.0,15.2,21.8,104.3,2014,Y,N
1610612747,Los Angeles Lakers,82,240,38.3,85.1,0.45,9.4,24.8,0.381,28.8,60.3,0.478,17.0,22.4,0.757,9.1,32.0,41.0,24.5,7.5,5.4,15.1,19.8,103.0,2014,N,N
1610612748,Miami Heat,82,242,38.3,76.5,0.501,8.1,22.3,0.364,30.2,54.2,0.558,17.5,23.0,0.76,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2,2014,Y,N
1610612761,Toronto Raptors,82,243,36.5,81.9,0.445,8.7,23.4,0.372,27.8,58.5,0.475,19.6,25.1,0.782,11.4,31.1,42.5,21.2,7.0,4.2,14.1,23.0,101.3,2014,Y,N
1610612737,Atlanta Hawks,82,241,37.3,81.6,0.458,9.4,25.8,0.363,28.0,55.8,0.502,17.0,21.7,0.781,8.7,31.3,40.0,24.9,8.3,4.0,15.3,19.2,101.0,2014,Y,N
1610612765,Detroit Pistons,82,241,38.8,86.9,0.447,6.2,19.3,0.321,32.6,67.6,0.483,17.3,25.7,0.67,14.6,30.8,45.4,20.9,8.4,4.8,14.5,20.3,101.0,2014,N,N
1610612764,Washington Wizards,82,244,38.7,84.4,0.459,7.9,20.8,0.38,30.9,63.6,0.485,15.3,20.9,0.731,10.8,31.4,42.2,23.3,8.1,4.6,14.7,20.4,100.7,2014,Y,N
1610612758,Sacramento Kings,82,241,36.9,82.5,0.447,6.0,18.0,0.333,30.9,64.5,0.479,20.7,27.3,0.759,12.1,32.4,44.5,18.9,7.2,3.9,15.2,22.5,100.5,2014,N,N
1610612740,New Orleans Pelicans,82,242,37.8,82.5,0.459,5.9,15.9,0.373,31.9,66.6,0.479,18.2,23.6,0.769,11.4,30.3,41.7,21.3,7.9,6.4,13.8,22.6,99.7,2014,N,N
1610612755,Philadelphia 76ers,82,242,37.9,87.2,0.435,7.0,22.5,0.312,30.9,64.7,0.477,16.6,23.4,0.71,11.6,31.2,42.7,21.8,9.3,4.0,16.9,22.5,99.5,2014,N,N
1610612752,New York Knicks,82,242,36.9,82.2,0.449,9.3,24.9,0.372,27.7,57.3,0.482,15.5,20.4,0.761,10.6,29.7,40.3,20.0,7.7,4.5,13.0,22.1,98.6,2014,N,N
1610612751,Brooklyn Nets,82,242,35.7,77.9,0.459,8.6,23.4,0.369,27.1,54.5,0.497,18.4,24.4,0.753,8.8,29.4,38.1,20.9,8.6,3.8,14.5,21.7,98.5,2014,Y,N
1610612739,Cleveland Cavaliers,82,243,37.0,84.8,0.437,7.1,20.0,0.356,29.9,64.8,0.461,17.0,22.7,0.751,12.1,32.1,44.1,21.2,7.1,3.7,14.2,20.0,98.2,2014,N,N
1610612766,Charlotte Bobcats,82,242,36.3,82.1,0.442,6.3,17.9,0.351,30.0,64.1,0.468,18.0,24.4,0.737,9.5,33.2,42.7,21.7,6.1,5.1,12.3,18.2,96.9,2014,Y,N
1610612754,Indiana Pacers,82,241,36.0,80.2,0.449,6.7,18.8,0.357,29.3,61.4,0.477,18.1,23.3,0.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7,2014,Y,N
1610612753,Orlando Magic,82,243,36.9,82.7,0.445,6.9,19.5,0.353,30.0,63.3,0.474,15.9,20.9,0.763,9.7,32.4,42.0,21.0,7.7,4.3,14.9,20.5,96.5,2014,N,N
1610612738,Boston Celtics,82,240,36.5,83.9,0.435,7.0,21.1,0.333,29.5,62.9,0.47,16.2,20.8,0.777,12.0,30.5,42.5,21.0,7.1,4.2,15.4,21.3,96.2,2014,N,N
1610612763,Memphis Grizzlies,82,241,38.1,82.0,0.464,4.9,14.0,0.353,33.1,68.0,0.487,15.1,20.3,0.741,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1,2014,Y,N
1610612749,Milwaukee Bucks,82,242,36.0,82.2,0.438,6.7,18.9,0.353,29.3,63.2,0.464,16.8,22.5,0.747,11.8,29.3,41.1,21.5,6.6,4.9,15.1,20.9,95.5,2014,N,N
1610612762,Utah Jazz,82,241,36.0,81.1,0.444,6.6,19.2,0.344,29.4,61.9,0.474,16.4,22.0,0.747,11.0,30.2,41.2,20.3,7.0,4.5,14.6,20.7,95.0,2014,N,N
1610612741,Chicago Bulls,82,243,34.7,80.2,0.432,6.2,17.8,0.348,28.5,62.4,0.456,18.1,23.3,0.779,11.4,32.7,44.1,22.7,7.2,5.2,14.9,19.1,93.7,2014,Y,N
1610612745,Houston Rockets,6,252,40.8,91.7,0.445,8.2,25.7,0.318,32.7,66.0,0.495,22.2,29.8,0.743,16.7,32.5,49.2,18.3,6.0,5.0,13.8,26.0,112.0,2014,Y,Y
1610612746,Los Angeles Clippers,13,240,39.4,85.4,0.461,9.2,25.8,0.355,30.2,59.6,0.507,20.8,28.5,0.73,11.4,28.4,39.8,23.8,9.4,4.4,12.6,24.3,108.8,2014,Y,Y
1610612744,Golden State Warriors,7,240,38.3,83.1,0.46,9.6,26.3,0.364,28.7,56.9,0.505,20.3,27.9,0.728,13.1,29.6,42.7,24.4,7.0,4.6,17.3,25.3,106.4,2014,Y,Y
1610612759,San Antonio Spurs,23,241,39.7,80.9,0.491,8.8,21.6,0.409,30.9,59.3,0.521,18.0,23.5,0.767,9.4,32.6,42.0,22.2,8.1,3.5,12.6,19.8,106.3,2014,Y,Y
1610612757,Portland Trail Blazers,11,246,38.4,87.7,0.437,7.9,22.8,0.347,30.5,64.9,0.469,19.6,24.6,0.797,11.7,32.5,44.2,17.5,5.9,6.0,13.8,22.5,104.3,2014,Y,Y
1610612760,Oklahoma City Thunder,19,246,36.6,81.4,0.45,7.5,23.3,0.323,29.1,58.1,0.5,21.8,26.6,0.82,11.2,34.1,45.2,19.3,6.3,6.2,15.1,23.0,102.5,2014,Y,Y
1610612742,Dallas Mavericks,7,240,39.1,86.7,0.451,8.4,22.4,0.376,30.7,64.3,0.478,14.4,18.9,0.765,11.7,29.0,40.7,19.1,6.6,4.1,11.4,20.3,101.1,2014,Y,Y
1610612748,Miami Heat,20,240,35.4,72.2,0.491,9.3,23.5,0.396,26.1,48.7,0.536,17.2,22.0,0.78,6.0,28.1,34.0,18.3,7.4,3.9,12.2,20.7,97.3,2014,Y,Y
1610612763,Memphis Grizzlies,7,254,36.7,88.1,0.417,4.4,15.3,0.29,32.3,72.9,0.443,18.9,25.9,0.729,12.9,29.9,42.7,21.7,9.0,2.4,11.1,20.9,96.7,2014,Y,Y
1610612761,Toronto Raptors,7,240,32.7,74.1,0.441,6.6,21.0,0.313,26.1,53.1,0.492,24.1,29.0,0.833,10.1,31.6,41.7,17.7,5.6,3.0,15.3,25.9,96.1,2014,Y,Y
1610612751,Brooklyn Nets,12,240,34.8,75.1,0.463,7.8,22.7,0.342,27.0,52.4,0.515,18.3,24.8,0.737,10.0,27.8,37.8,18.3,6.9,2.8,12.3,22.3,95.5,2014,Y,Y
1610612737,Atlanta Hawks,7,240,30.3,78.7,0.385,11.3,32.9,0.343,19.0,45.9,0.414,20.6,24.9,0.828,9.1,30.1,39.3,16.9,6.6,4.6,13.6,20.9,92.4,2014,Y,Y
1610612766,Charlotte Hornets,4,240,33.8,75.3,0.449,7.8,21.3,0.365,26.0,54.0,0.481,16.8,23.5,0.713,8.3,31.5,39.8,19.8,4.3,4.5,15.0,20.3,92.0,2014,Y,Y
1610612754,Indiana Pacers,19,240,33.6,74.5,0.451,7.3,19.3,0.38,26.3,55.3,0.476,17.0,23.4,0.727,8.2,31.3,39.5,18.8,7.1,4.2,13.6,20.7,91.6,2014,Y,Y
1610612764,Washington Wizards,11,242,34.5,79.7,0.432,5.6,16.8,0.335,28.8,62.9,0.458,15.8,22.7,0.696,11.7,33.2,44.9,19.5,7.5,5.6,12.8,22.3,90.4,2014,Y,Y
1610612741,Chicago Bulls,5,245,33.2,78.6,0.422,6.4,19.2,0.333,26.8,59.4,0.451,17.2,22.8,0.754,12.2,29.6,41.8,20.2,5.0,4.4,13.2,22.0,90.0,2014,Y,Y
1610612744,Golden State Warriors,82,240,41.6,87.0,0.478,10.8,27.0,0.398,30.8,60.0,0.514,16.0,20.8,0.768,10.4,34.3,44.7,27.4,9.3,6.0,14.5,19.9,110.0,2015,Y,N
1610612746,Los Angeles Clippers,82,240,39.4,83.3,0.473,10.1,26.9,0.376,29.3,56.4,0.519,17.9,25.2,0.71,9.6,33.1,42.6,24.8,7.8,5.0,12.3,21.3,106.7,2015,Y,N
1610612742,Dallas Mavericks,82,242,39.7,85.8,0.463,8.9,25.4,0.352,30.8,60.4,0.509,16.9,22.5,0.752,10.5,31.8,42.3,22.5,8.1,4.5,13.0,20.0,105.2,2015,Y,N
1610612760,Oklahoma City Thunder,82,241,38.8,86.8,0.447,7.7,22.7,0.339,31.1,64.1,0.486,18.6,24.6,0.754,12.8,34.7,47.5,20.5,7.3,5.5,14.7,22.3,104.0,2015,N,N
1610612761,Toronto Raptors,82,242,37.9,83.3,0.455,8.9,25.1,0.352,29.0,58.2,0.499,19.3,24.6,0.787,10.7,30.8,41.5,20.7,7.5,4.4,12.9,20.9,104.0,2015,Y,N
1610612745,Houston Rockets,82,241,37.0,83.3,0.444,11.4,32.7,0.348,25.6,50.6,0.506,18.6,26.0,0.715,11.7,32.0,43.7,22.2,9.5,5.0,16.7,22.0,103.9,2015,Y,N
1610612759,San Antonio Spurs,82,243,39.1,83.6,0.468,8.3,22.5,0.367,30.9,61.1,0.505,16.7,21.4,0.78,9.8,33.8,43.6,24.4,8.0,5.4,14.0,19.1,103.2,2015,Y,N
1610612739,Cleveland Cavaliers,82,241,37.7,82.2,0.458,10.1,27.5,0.367,27.6,54.7,0.504,17.7,23.6,0.751,11.1,31.9,43.0,22.1,7.4,4.1,14.3,18.4,103.1,2015,Y,N
1610612757,Portland Trail Blazers,82,242,38.7,86.0,0.45,9.8,27.2,0.362,28.9,58.8,0.491,15.5,19.4,0.801,10.7,35.1,45.9,21.9,6.4,4.5,13.6,18.2,102.8,2015,Y,N
1610612737,Atlanta Hawks,82,240,38.1,81.7,0.466,10.0,26.2,0.38,28.1,55.5,0.506,16.5,21.2,0.778,8.7,31.8,40.6,25.7,9.1,4.6,14.2,17.8,102.5,2015,Y,N
1610612756,Phoenix Suns,82,242,38.8,85.8,0.452,8.5,25.0,0.341,30.2,60.9,0.497,16.4,21.5,0.76,10.9,32.2,43.2,20.2,8.5,4.7,15.1,21.3,102.4,2015,N,N
1610612743,Denver Nuggets,82,242,37.8,87.3,0.433,8.0,24.8,0.325,29.7,62.5,0.476,17.8,24.3,0.734,12.3,32.4,44.7,21.8,7.8,4.5,14.2,23.0,101.5,2015,N,N
1610612738,Boston Celtics,82,242,38.9,87.9,0.443,8.0,24.6,0.327,30.9,63.3,0.488,15.4,20.5,0.754,11.1,32.7,43.8,24.5,8.2,3.6,13.8,21.2,101.4,2015,Y,N
1610612758,Sacramento Kings,82,242,36.7,80.7,0.455,5.6,16.5,0.341,31.1,64.2,0.484,22.3,29.3,0.762,10.9,33.3,44.2,20.3,6.7,4.0,16.3,20.7,101.3,2015,N,N
1610612741,Chicago Bulls,82,242,36.6,82.9,0.442,7.9,22.3,0.353,28.7,60.6,0.474,19.7,25.2,0.783,11.7,34.0,45.7,21.7,6.3,5.8,14.0,18.2,100.8,2015,Y,N
1610612740,New Orleans Pelicans,82,241,37.9,82.9,0.457,7.1,19.3,0.37,30.8,63.6,0.484,16.4,21.8,0.751,11.5,32.0,43.5,22.0,6.7,6.2,13.3,18.7,99.4,2015,Y,N
1610612764,Washington Wizards,82,243,38.3,82.8,0.462,6.1,16.8,0.36,32.2,66.0,0.488,15.9,21.4,0.742,10.5,34.2,44.7,24.0,7.3,4.6,15.0,20.8,98.5,2015,Y,N
1610612747,Los Angeles Lakers,82,243,37.2,85.6,0.435,6.5,18.9,0.344,30.8,66.8,0.461,17.5,23.6,0.741,11.6,32.3,43.9,20.9,7.0,4.5,13.2,21.2,98.5,2015,N,N
1610612765,Detroit Pistons,82,241,37.1,85.8,0.432,8.6,24.9,0.344,28.5,60.9,0.468,15.8,22.4,0.703,12.8,32.1,44.9,21.6,7.6,4.7,13.4,19.0,98.5,2015,N,N
1610612763,Memphis Grizzlies,82,242,37.8,82.5,0.458,5.2,15.2,0.339,32.6,67.3,0.485,17.6,22.8,0.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3,2015,Y,N
1610612751,Brooklyn Nets,82,243,37.4,83.0,0.451,6.6,19.9,0.331,30.8,63.1,0.489,16.6,22.2,0.748,10.3,32.0,42.4,20.9,7.0,4.1,13.8,19.3,98.0,2015,Y,N
1610612750,Minnesota Timberwolves,82,241,36.4,83.2,0.438,5.0,14.9,0.332,31.5,68.3,0.461,20.0,25.7,0.776,11.6,29.3,40.9,21.6,8.1,4.0,15.0,19.2,97.8,2015,N,N
1610612749,Milwaukee Bucks,82,243,37.6,82.0,0.459,6.6,18.3,0.363,31.0,63.7,0.486,16.0,21.1,0.757,10.7,31.4,42.1,23.6,9.6,4.9,16.7,22.1,97.8,2015,Y,N
1610612754,Indiana Pacers,82,242,36.6,83.2,0.439,7.5,21.2,0.352,29.1,62.0,0.469,16.7,22.2,0.756,10.4,34.4,44.9,21.4,6.2,4.6,14.0,21.2,97.3,2015,N,N
1610612753,Orlando Magic,82,240,37.5,82.8,0.453,6.8,19.5,0.347,30.8,63.3,0.486,13.9,19.1,0.729,10.0,31.8,41.8,20.6,7.9,3.8,14.9,20.9,95.7,2015,N,N
1610612762,Utah Jazz,82,240,35.4,79.2,0.447,7.4,21.7,0.343,27.9,57.5,0.486,17.0,23.5,0.721,12.0,31.9,44.0,19.9,7.6,6.0,15.3,19.3,95.1,2015,N,N
1610612748,Miami Heat,82,240,35.2,77.2,0.456,6.8,20.2,0.335,28.4,57.0,0.499,17.5,23.7,0.741,9.1,30.0,39.1,19.8,7.8,4.5,14.8,20.0,94.7,2015,N,N
1610612766,Charlotte Hornets,82,242,35.5,84.5,0.42,6.1,19.1,0.318,29.5,65.4,0.45,17.0,22.8,0.748,10.0,34.1,44.1,20.2,6.1,5.5,11.9,18.2,94.2,2015,N,N
1610612755,Philadelphia 76ers,82,241,33.7,82.6,0.408,8.4,26.3,0.32,25.3,56.3,0.449,16.1,23.8,0.676,11.9,30.9,42.9,20.5,9.6,5.9,17.7,21.7,92.0,2015,N,N
1610612752,New York Knicks,82,242,35.1,82.0,0.428,6.8,19.7,0.347,28.3,62.3,0.454,14.8,19.2,0.769,10.6,29.8,40.4,21.3,7.0,4.7,14.7,21.6,91.9,2015,N,N
1610612742,Dallas Mavericks,5,240,41.6,92.0,0.452,7.6,24.4,0.311,34.0,67.6,0.503,19.2,25.2,0.762,13.6,33.8,47.4,21.2,7.0,4.6,14.2,27.2,110.0,2015,Y,Y
1610612745,Houston Rockets,17,240,37.4,83.4,0.448,9.5,27.5,0.344,27.9,55.8,0.499,24.0,36.7,0.654,10.9,34.8,45.7,21.9,8.4,5.5,15.5,23.4,108.2,2015,Y,Y
1610612746,Los Angeles Clippers,14,241,39.5,84.8,0.466,8.4,25.4,0.329,31.1,59.4,0.525,20.4,30.6,0.667,9.6,35.0,44.6,22.5,8.6,5.9,13.1,24.8,107.8,2015,Y,Y
1610612759,San Antonio Spurs,7,243,38.3,85.3,0.449,9.6,26.1,0.366,28.7,59.1,0.486,17.3,25.4,0.68,11.7,34.7,46.4,24.1,6.1,4.7,12.1,24.9,103.4,2015,Y,Y
1610612744,Golden State Warriors,21,243,38.2,84.2,0.453,11.4,30.5,0.374,26.8,53.7,0.498,15.5,22.1,0.699,11.6,34.0,45.6,24.5,8.0,5.8,14.6,22.4,103.3,2015,Y,Y
1610612764,Washington Wizards,10,242,37.3,84.5,0.441,9.4,23.3,0.403,27.9,61.2,0.456,17.1,23.7,0.722,11.6,35.6,47.2,23.1,7.1,5.3,14.5,20.0,101.1,2015,Y,Y
1610612740,New Orleans Pelicans,4,246,38.0,84.3,0.451,6.8,21.3,0.318,31.3,63.0,0.496,18.0,22.3,0.809,10.8,31.3,42.0,23.3,7.5,5.8,13.5,23.8,100.8,2015,Y,Y
1610612739,Cleveland Cavaliers,20,243,34.7,82.7,0.42,9.8,28.7,0.34,25.0,54.0,0.462,19.9,26.9,0.738,12.3,34.9,47.1,18.0,6.3,6.4,13.0,20.9,99.0,2015,Y,Y
1610612737,Atlanta Hawks,16,243,36.9,85.6,0.431,9.1,28.6,0.317,27.8,56.9,0.488,15.2,19.4,0.781,9.8,33.9,43.7,23.8,8.5,4.9,12.7,19.7,98.0,2015,Y,Y
1610612751,Brooklyn Nets,6,244,36.2,83.2,0.435,8.5,24.0,0.354,27.7,59.2,0.468,15.5,20.8,0.744,9.5,35.0,44.5,21.7,7.5,3.3,14.3,19.0,96.3,2015,Y,Y
1610612761,Toronto Raptors,4,246,36.8,88.3,0.416,7.5,25.0,0.3,29.3,63.3,0.462,15.3,21.3,0.718,8.8,29.8,38.5,19.5,7.5,2.3,12.0,25.0,96.3,2015,Y,Y
1610612741,Chicago Bulls,12,244,35.1,83.8,0.419,9.2,24.6,0.373,25.9,59.2,0.438,16.7,21.5,0.775,11.7,33.8,45.4,22.2,7.2,6.6,14.0,18.8,96.0,2015,Y,Y
1610612738,Boston Celtics,4,240,34.8,82.8,0.42,5.5,21.5,0.256,29.3,61.3,0.478,19.8,25.5,0.775,10.0,30.8,40.8,20.0,5.3,3.8,13.5,26.8,94.8,2015,Y,Y
1610612763,Memphis Grizzlies,11,240,35.7,84.1,0.425,4.4,14.0,0.312,31.4,70.1,0.447,18.9,22.7,0.832,10.5,32.9,43.5,20.4,8.6,4.1,11.0,19.4,94.7,2015,Y,Y
1610612757,Portland Trail Blazers,5,240,33.4,83.6,0.4,9.2,26.2,0.351,24.2,57.4,0.422,17.8,21.6,0.824,10.0,34.2,44.2,16.6,3.4,5.2,11.6,20.6,93.8,2015,Y,Y
1610612749,Milwaukee Bucks,6,248,34.2,88.2,0.388,5.5,18.2,0.303,28.7,70.0,0.41,14.7,20.8,0.704,12.2,31.5,43.7,20.3,10.8,6.7,13.2,21.2,88.5,2015,Y,Y
1610612744,Golden State Warriors,82,242,42.5,87.3,0.487,13.1,31.6,0.416,29.4,55.7,0.528,16.7,21.8,0.763,10.0,36.2,46.2,28.9,8.4,6.1,15.2,20.7,114.9,2016,Y,N
1610612760,Oklahoma City Thunder,82,241,41.1,86.4,0.476,8.3,23.7,0.349,32.9,62.6,0.524,19.7,25.2,0.782,13.1,35.6,48.6,23.0,7.4,5.9,15.9,20.6,110.2,2016,Y,N
1610612758,Sacramento Kings,82,241,40.0,86.4,0.464,8.0,22.4,0.359,32.0,64.0,0.5,18.5,25.5,0.725,10.6,33.7,44.2,24.5,8.9,4.5,16.2,20.4,106.6,2016,N,N
1610612745,Houston Rockets,82,241,37.7,83.5,0.452,10.7,30.9,0.347,27.0,52.6,0.514,20.4,29.4,0.694,11.3,31.7,43.1,22.2,10.0,5.2,15.9,21.8,106.5,2016,Y,N
1610612738,Boston Celtics,82,241,39.2,89.2,0.439,8.7,26.1,0.335,30.5,63.1,0.483,18.5,23.5,0.788,11.6,33.3,44.9,24.2,9.2,4.2,13.7,21.9,105.7,2016,Y,N
1610612757,Portland Trail Blazers,82,241,38.6,85.9,0.45,10.5,28.5,0.37,28.1,57.4,0.49,17.4,23.0,0.754,11.6,33.9,45.5,21.3,6.9,4.6,14.6,21.7,105.1,2016,Y,N
1610612746,Los Angeles Clippers,82,241,38.3,82.4,0.465,9.7,26.7,0.364,28.6,55.7,0.513,18.2,26.2,0.692,8.8,33.3,42.0,22.8,8.6,5.6,13.0,21.3,104.5,2016,Y,N
1610612739,Cleveland Cavaliers,82,242,38.7,84.0,0.46,10.7,29.6,0.362,27.9,54.4,0.514,16.3,21.7,0.748,10.6,33.9,44.5,22.7,6.7,3.9,13.6,20.3,104.3,2016,Y,N
1610612764,Washington Wizards,82,240,39.5,85.8,0.46,8.6,24.2,0.358,30.8,61.6,0.501,16.5,22.5,0.73,9.1,32.8,41.8,24.5,8.6,3.9,14.5,20.8,104.1,2016,N,N
1610612759,San Antonio Spurs,82,240,40.1,82.9,0.484,7.0,18.5,0.375,33.2,64.4,0.515,16.4,20.4,0.803,9.4,34.5,43.9,24.5,8.3,5.9,13.1,17.5,103.5,2016,Y,N
1610612766,Charlotte Hornets,82,242,37.0,84.4,0.439,10.6,29.4,0.362,26.4,55.0,0.479,18.7,23.7,0.79,9.0,35.0,43.9,21.7,7.3,5.3,12.6,18.1,103.4,2016,Y,N
1610612737,Atlanta Hawks,82,241,38.6,84.4,0.458,9.9,28.4,0.35,28.7,56.1,0.512,15.6,20.0,0.783,8.3,33.8,42.1,25.6,9.1,5.9,15.0,19.1,102.8,2016,Y,N
1610612761,Toronto Raptors,82,241,36.7,81.3,0.451,8.6,23.4,0.37,28.0,58.0,0.483,20.8,26.7,0.777,10.2,33.2,43.4,18.7,7.8,5.5,13.1,19.6,102.7,2016,Y,N
1610612740,New Orleans Pelicans,82,241,38.5,85.9,0.448,8.6,23.8,0.36,29.9,62.1,0.482,17.3,22.2,0.776,9.5,33.1,42.6,22.2,7.7,4.2,13.4,20.9,102.7,2016,N,N
