player_id,player_name,lg,mvp_count,mvp_seasons,roy_season,dpoy_count,dpoy_seasons,mip_count,mip_seasons,smoy_count,smoy_seasons,fmvp_count,fmvp_seasons
1628503,Jamel Artis,0,0,0,0,0,0,0,0,0,0,0,0
201600,Omer Asik,0,0,0,0,0,0,0,0,0,0,0,0
355,Vincent Askew,0,0,0,0,0,0,0,0,0,0,0,0
173,Keith Askins,0,0,0,0,0,0,0,0,0,0,0,0
1088,Chucky Atkins,0,0,0,0,0,0,0,0,0,0,0,0
278,Stacey Augmon,0,0,0,0,0,0,0,0,0,0,0,0
201571,DJ Augustin,0,0,0,0,0,0,0,0,0,0,0,0
200788,James Augustine,0,0,0,0,0,0,0,0,0,0,0,0
76074,Ken Austin,0,0,0,0,0,0,0,0,0,0,0,0
1630166,Deni Avdija,0,0,0,0,0,0,0,0,0,0,0,0
138,Anthony Avent,0,0,0,0,0,0,0,0,0,0,0,0
1895,William Avery,0,0,0,0,0,0,0,0,0,0,0,0
76078,Dennis Awtrey,0,0,0,0,0,0,0,0,0,0,0,0
1630555,Joel Ayayi,0,0,0,0,0,0,0,0,0,0,0,0
202970,Gustavo Ayon,0,0,0,0,0,0,0,0,0,0,0,0
201965,Jeff Ayres,0,0,0,0,0,0,0,0,0,0,0,0
1629028,Deandre Ayton,0,0,0,0,0,0,0,0,0,0,0,0
101235,Kelenna Azubuike,0,0,0,0,0,0,0,0,0,0,0,0
1628962,Udoka Azubuike,0,0,0,0,0,0,0,0,0,0,0,0
203147,Chris Babb,0,0,0,0,0,0,0,0,0,0,0,0
202337,Luke Babbitt,0,0,0,0,0,0,0,0,0,0,0,0
76079,Milos Babic,0,0,0,0,0,0,0,0,0,0,0,0
1628407,Dwayne Bacon,0,0,0,0,0,0,0,0,0,0,0,0
2053,Dalibor Bagaric,0,0,0,0,0,0,0,0,0,0,0,0
76082,John Bagley,0,0,0,0,0,0,0,0,0,0,0,0
1628963,Marvin Bagley III,0,0,0,0,0,0,0,0,0,0,0,0
1641735,Amari Bailey,0,0,0,0,0,0,0,0,0,0,0,0
76084,Carl Bailey,0,0,0,0,0,0,0,0,0,0,0,0
76083,Gus Bailey,0,0,0,0,0,0,0,0,0,0,0,0
76085,James Bailey,0,0,0,0,0,0,0,0,0,0,0,0
1847,Thurl Bailey,0,0,0,0,0,0,0,0,0,0,0,0
1753,Toby Bailey,0,0,0,0,0,0,0,0,0,0,0,0
203946,Cameron Bairstow,0,0,0,0,0,0,0,0,0,0,0,0
1858,Mark Baker,0,0,0,0,0,0,0,0,0,0,0,0
2486,Maurice Baker,0,0,0,0,0,0,0,0,0,0,0,0
1627758,Ron Baker,0,0,0,0,0,0,0,0,0,0,0,0
452,Vin Baker,0,0,0,0,0,0,0,0,0,0,0,0
1631116,Patrick Baldwin Jr,0,0,0,0,0,0,0,0,0,0,0,0
1627735,Wade Baldwin,0,0,0,0,0,0,0,0,0,0,0,0
200764,Renaldo Balkman,0,0,0,0,0,0,0,0,0,0,0,0
76090,Cedric Ball,0,0,0,0,0,0,0,0,0,0,0,0
1628366,Lonzo Ball,0,0,0,0,0,0,0,0,0,0,0,0
